combo_id,strategy_id,strategy_name,param1_name,param1_value,param2_name,param2_value,metric_name,metric_value
rsi_mean_reversion__20__40,rsi_mean_reversion,RSI Mean Reversion,rsi_length,20.0,oversold_threshold,40.0,sharpe_ratio,-24.38804192864225
rsi_mean_reversion__20__40,rsi_mean_reversion,RSI Mean Reversion,rsi_length,20.0,oversold_threshold,40.0,total_return_pct,-1.4856850447113157
rsi_mean_reversion__20__40,rsi_mean_reversion,RSI Mean Reversion,rsi_length,20.0,oversold_threshold,40.0,max_drawdown_pct,-1.7136885967916182
rsi_mean_reversion__20__40,rsi_mean_reversion,RSI Mean Reversion,rsi_length,20.0,oversold_threshold,40.0,profit_factor,0.747131574257793
rsi_mean_reversion__30__20,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,20.0,sharpe_ratio,0.0
rsi_mean_reversion__30__20,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,20.0,total_return_pct,0.0
rsi_mean_reversion__30__20,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,20.0,max_drawdown_pct,0.0
rsi_mean_reversion__30__20,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,20.0,profit_factor,0.0
rsi_mean_reversion__30__25,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,25.0,sharpe_ratio,0.0
rsi_mean_reversion__30__25,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,25.0,total_return_pct,0.0
rsi_mean_reversion__30__25,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,25.0,max_drawdown_pct,0.0
rsi_mean_reversion__30__25,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,25.0,profit_factor,0.0
rsi_mean_reversion__30__30,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,30.0,sharpe_ratio,15.90519751633565
rsi_mean_reversion__30__30,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,30.0,total_return_pct,0.3789216558973241
rsi_mean_reversion__30__30,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,30.0,max_drawdown_pct,-0.3549880844983533
rsi_mean_reversion__30__30,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,30.0,profit_factor,999999.0
rsi_mean_reversion__30__35,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,35.0,sharpe_ratio,-2.454380188627288
rsi_mean_reversion__30__35,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,35.0,total_return_pct,-0.1037871600021889
rsi_mean_reversion__30__35,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,35.0,max_drawdown_pct,-0.500069649589463
rsi_mean_reversion__30__35,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,35.0,profit_factor,1.8712720643878407
rsi_mean_reversion__30__40,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,40.0,sharpe_ratio,-7.8904588028659814
rsi_mean_reversion__30__40,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,40.0,total_return_pct,-0.452842779854723
rsi_mean_reversion__30__40,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,40.0,max_drawdown_pct,-0.8148541104384344
rsi_mean_reversion__30__40,rsi_mean_reversion,RSI Mean Reversion,rsi_length,30.0,oversold_threshold,40.0,profit_factor,1.0149586963618793
vwap_mean_reversion__0p5__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.0,sharpe_ratio,10.58199356321278
vwap_mean_reversion__0p5__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.0,total_return_pct,0.6819424954189302
vwap_mean_reversion__0p5__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.0,max_drawdown_pct,-1.2568578423438725
vwap_mean_reversion__0p5__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.0,profit_factor,6.3978483921732865
vwap_mean_reversion__0p5__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.2,sharpe_ratio,2.00207494657371
vwap_mean_reversion__0p5__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.2,total_return_pct,0.11516360352465949
vwap_mean_reversion__0p5__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.2,max_drawdown_pct,-1.256857842343928
vwap_mean_reversion__0p5__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.2,profit_factor,1.5431830987343154
vwap_mean_reversion__0p5__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.4,sharpe_ratio,4.6323081366153955
vwap_mean_reversion__0p5__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.4,total_return_pct,0.24694613253906095
vwap_mean_reversion__0p5__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.4,max_drawdown_pct,-0.9360593619155422
vwap_mean_reversion__0p5__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.4,profit_factor,3.1386317466892706
vwap_mean_reversion__0p5__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.6,sharpe_ratio,-50.059581364749754
vwap_mean_reversion__0p5__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.6,total_return_pct,-2.5005449200366403
vwap_mean_reversion__0p5__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.6,max_drawdown_pct,-2.601568154799627
vwap_mean_reversion__0p5__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.6,profit_factor,0.20536312073707588
vwap_mean_reversion__0p5__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.8,sharpe_ratio,-197.4845108780877
vwap_mean_reversion__0p5__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.8,total_return_pct,-8.95853644247493
vwap_mean_reversion__0p5__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.8,max_drawdown_pct,-8.970248762736277
vwap_mean_reversion__0p5__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,0.5,exit_threshold,0.8,profit_factor,0.054149121335007884
vwap_mean_reversion__1__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.0,sharpe_ratio,18.650237697949027
vwap_mean_reversion__1__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.0,total_return_pct,0.7796138119115836
vwap_mean_reversion__1__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.0,max_drawdown_pct,-0.30280309526216076
vwap_mean_reversion__1__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.0,profit_factor,999999.0
vwap_mean_reversion__1__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.2,sharpe_ratio,15.00487088197361
vwap_mean_reversion__1__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.2,total_return_pct,0.6023813254828925
vwap_mean_reversion__1__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.2,max_drawdown_pct,-0.30280309526216076
vwap_mean_reversion__1__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.2,profit_factor,999999.0
vwap_mean_reversion__1__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.4,sharpe_ratio,12.912627238443687
vwap_mean_reversion__1__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.4,total_return_pct,0.4252807084639043
vwap_mean_reversion__1__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.4,max_drawdown_pct,-0.2820298239949337
vwap_mean_reversion__1__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.4,profit_factor,999999.0
vwap_mean_reversion__1__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.6,sharpe_ratio,11.017978224854808
vwap_mean_reversion__1__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.6,total_return_pct,0.2579384277511698
vwap_mean_reversion__1__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.6,max_drawdown_pct,-0.2820298239949337
vwap_mean_reversion__1__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.6,profit_factor,999999.0
vwap_mean_reversion__1__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.8,sharpe_ratio,5.949410858048761
vwap_mean_reversion__1__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.8,total_return_pct,0.11525572662338668
vwap_mean_reversion__1__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.8,max_drawdown_pct,-0.2820298239949337
vwap_mean_reversion__1__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.0,exit_threshold,0.8,profit_factor,999999.0
vwap_mean_reversion__1p5__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.0,sharpe_ratio,0.0
vwap_mean_reversion__1p5__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.0,total_return_pct,0.0
vwap_mean_reversion__1p5__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.0,max_drawdown_pct,0.0
vwap_mean_reversion__1p5__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.0,profit_factor,0.0
vwap_mean_reversion__1p5__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.2,sharpe_ratio,0.0
vwap_mean_reversion__1p5__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.2,total_return_pct,0.0
vwap_mean_reversion__1p5__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.2,max_drawdown_pct,0.0
vwap_mean_reversion__1p5__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.2,profit_factor,0.0
vwap_mean_reversion__1p5__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.4,sharpe_ratio,0.0
vwap_mean_reversion__1p5__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.4,total_return_pct,0.0
vwap_mean_reversion__1p5__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.4,max_drawdown_pct,0.0
vwap_mean_reversion__1p5__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.4,profit_factor,0.0
vwap_mean_reversion__1p5__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.6,sharpe_ratio,0.0
vwap_mean_reversion__1p5__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.6,total_return_pct,0.0
vwap_mean_reversion__1p5__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.6,max_drawdown_pct,0.0
vwap_mean_reversion__1p5__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.6,profit_factor,0.0
vwap_mean_reversion__1p5__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.8,sharpe_ratio,0.0
vwap_mean_reversion__1p5__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.8,total_return_pct,0.0
vwap_mean_reversion__1p5__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.8,max_drawdown_pct,0.0
vwap_mean_reversion__1p5__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,1.5,exit_threshold,0.8,profit_factor,0.0
vwap_mean_reversion__2__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.0,sharpe_ratio,0.0
vwap_mean_reversion__2__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.0,total_return_pct,0.0
vwap_mean_reversion__2__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.0,max_drawdown_pct,0.0
vwap_mean_reversion__2__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.0,profit_factor,0.0
vwap_mean_reversion__2__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.2,sharpe_ratio,0.0
vwap_mean_reversion__2__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.2,total_return_pct,0.0
vwap_mean_reversion__2__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.2,max_drawdown_pct,0.0
vwap_mean_reversion__2__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.2,profit_factor,0.0
vwap_mean_reversion__2__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.4,sharpe_ratio,0.0
vwap_mean_reversion__2__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.4,total_return_pct,0.0
vwap_mean_reversion__2__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.4,max_drawdown_pct,0.0
vwap_mean_reversion__2__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.4,profit_factor,0.0
vwap_mean_reversion__2__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.6,sharpe_ratio,0.0
vwap_mean_reversion__2__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.6,total_return_pct,0.0
vwap_mean_reversion__2__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.6,max_drawdown_pct,0.0
vwap_mean_reversion__2__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.6,profit_factor,0.0
vwap_mean_reversion__2__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.8,sharpe_ratio,0.0
vwap_mean_reversion__2__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.8,total_return_pct,0.0
vwap_mean_reversion__2__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.8,max_drawdown_pct,0.0
vwap_mean_reversion__2__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.0,exit_threshold,0.8,profit_factor,0.0
vwap_mean_reversion__2p5__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.0,sharpe_ratio,0.0
vwap_mean_reversion__2p5__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.0,total_return_pct,0.0
vwap_mean_reversion__2p5__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.0,max_drawdown_pct,0.0
vwap_mean_reversion__2p5__0,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.0,profit_factor,0.0
vwap_mean_reversion__2p5__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.2,sharpe_ratio,0.0
vwap_mean_reversion__2p5__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.2,total_return_pct,0.0
vwap_mean_reversion__2p5__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.2,max_drawdown_pct,0.0
vwap_mean_reversion__2p5__0p2,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.2,profit_factor,0.0
vwap_mean_reversion__2p5__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.4,sharpe_ratio,0.0
vwap_mean_reversion__2p5__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.4,total_return_pct,0.0
vwap_mean_reversion__2p5__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.4,max_drawdown_pct,0.0
vwap_mean_reversion__2p5__0p4,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.4,profit_factor,0.0
vwap_mean_reversion__2p5__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.6,sharpe_ratio,0.0
vwap_mean_reversion__2p5__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.6,total_return_pct,0.0
vwap_mean_reversion__2p5__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.6,max_drawdown_pct,0.0
vwap_mean_reversion__2p5__0p6,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.6,profit_factor,0.0
vwap_mean_reversion__2p5__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.8,sharpe_ratio,0.0
vwap_mean_reversion__2p5__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.8,total_return_pct,0.0
vwap_mean_reversion__2p5__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.8,max_drawdown_pct,0.0
vwap_mean_reversion__2p5__0p8,vwap_mean_reversion,VWAP Mean Reversion,vwap_deviation_pct,2.5,exit_threshold,0.8,profit_factor,0.0
ema_crossover_trend__5__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,50.0,sharpe_ratio,-75.77820029142174
ema_crossover_trend__5__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,50.0,total_return_pct,-6.030702009169575
ema_crossover_trend__5__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,50.0,max_drawdown_pct,-6.077872569289
ema_crossover_trend__5__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,50.0,profit_factor,0.19317329391601334
ema_crossover_trend__5__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,75.0,sharpe_ratio,-65.55620264168859
ema_crossover_trend__5__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,75.0,total_return_pct,-5.143975121266486
ema_crossover_trend__5__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,75.0,max_drawdown_pct,-5.162001944486738
ema_crossover_trend__5__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,75.0,profit_factor,0.20627312146942567
ema_crossover_trend__5__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,100.0,sharpe_ratio,-61.0188548626549
ema_crossover_trend__5__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,100.0,total_return_pct,-4.766434720257228
ema_crossover_trend__5__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,100.0,max_drawdown_pct,-4.784533292784654
ema_crossover_trend__5__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,100.0,profit_factor,0.21867188035775714
ema_crossover_trend__5__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,125.0,sharpe_ratio,-55.86143149969925
ema_crossover_trend__5__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,125.0,total_return_pct,-4.358701136333032
ema_crossover_trend__5__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,125.0,max_drawdown_pct,-4.376877196202433
ema_crossover_trend__5__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,125.0,profit_factor,0.2158503051170035
ema_crossover_trend__5__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,150.0,sharpe_ratio,-49.626054388698336
ema_crossover_trend__5__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,150.0,total_return_pct,-3.852713827342902
ema_crossover_trend__5__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,150.0,max_drawdown_pct,-3.870986047090219
ema_crossover_trend__5__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,5.0,slow_ema,150.0,profit_factor,0.23250775417940583
ema_crossover_trend__10__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,50.0,sharpe_ratio,-55.41692408224836
ema_crossover_trend__10__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,50.0,total_return_pct,-4.304498216531227
ema_crossover_trend__10__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,50.0,max_drawdown_pct,-4.322684577343095
ema_crossover_trend__10__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,50.0,profit_factor,0.22621643008584216
ema_crossover_trend__10__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,75.0,sharpe_ratio,-58.886515100211994
ema_crossover_trend__10__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,75.0,total_return_pct,-4.569794082650203
ema_crossover_trend__10__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,75.0,max_drawdown_pct,-4.587930025560971
ema_crossover_trend__10__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,75.0,profit_factor,0.21157390966454517
ema_crossover_trend__10__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,100.0,sharpe_ratio,-58.86454133950068
ema_crossover_trend__10__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,100.0,total_return_pct,-4.5723202321434115
ema_crossover_trend__10__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,100.0,max_drawdown_pct,-4.601237636230493
ema_crossover_trend__10__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,100.0,profit_factor,0.22265889967967087
ema_crossover_trend__10__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,125.0,sharpe_ratio,-62.65504287181157
ema_crossover_trend__10__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,125.0,total_return_pct,-4.871588340083466
ema_crossover_trend__10__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,125.0,max_drawdown_pct,-4.889666928791014
ema_crossover_trend__10__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,125.0,profit_factor,0.16557035415748728
ema_crossover_trend__10__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,150.0,sharpe_ratio,-51.278510873075604
ema_crossover_trend__10__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,150.0,total_return_pct,-3.981453202871965
ema_crossover_trend__10__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,150.0,max_drawdown_pct,-3.999700956466834
ema_crossover_trend__10__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,10.0,slow_ema,150.0,profit_factor,0.16799276761199167
ema_crossover_trend__15__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,50.0,sharpe_ratio,-51.008081498522245
ema_crossover_trend__15__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,50.0,total_return_pct,-3.959267484621487
ema_crossover_trend__15__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,50.0,max_drawdown_pct,-3.9775194544801273
ema_crossover_trend__15__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,50.0,profit_factor,0.18353226652126498
ema_crossover_trend__15__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,75.0,sharpe_ratio,-57.895809523100944
ema_crossover_trend__15__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,75.0,total_return_pct,-4.481637439884622
ema_crossover_trend__15__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,75.0,max_drawdown_pct,-4.4997901364409065
ema_crossover_trend__15__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,75.0,profit_factor,0.21793804847074957
ema_crossover_trend__15__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,100.0,sharpe_ratio,-53.998526743327126
ema_crossover_trend__15__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,100.0,total_return_pct,-4.1743723022372725
ema_crossover_trend__15__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,100.0,max_drawdown_pct,-4.192583392705007
ema_crossover_trend__15__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,100.0,profit_factor,0.19842572409905584
ema_crossover_trend__15__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,125.0,sharpe_ratio,-51.38396324641767
ema_crossover_trend__15__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,125.0,total_return_pct,-4.003970580882155
ema_crossover_trend__15__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,125.0,max_drawdown_pct,-4.022214055183304
